$MOTION,200.00,0.12,0.11,0.99,0.01,1.53,14.63,0.42,0.32,-0.06
$MOTION,231.00,0.19,0.02,0.99,0.50,6.66,4.23,0.42,0.32,-0.05
$MOTION,205.00,0.28,0.01,0.96,-2.57,7.52,-5.32,0.42,0.32,-0.04
$MOTION,204.00,0.38,0.06,0.84,-7.46,4.18,-12.34,0.41,0.34,-0.04
$MOTION,192.00,0.31,0.05,0.91,-8.62,-0.16,-8.25,0.40,0.37,-0.04
$MOTION,207.00,0.27,0.01,0.99,-7.16,-3.65,-6.51,0.39,0.38,-0.05
$MOTION,205.00,0.23,-0.03,0.91,-7.30,-4.81,-3.91,0.38,0.39,-0.05
$MOTION,225.00,0.19,0.04,1.02,-6.86,-5.57,0.49,0.37,0.40,-0.07
$GPRMC,022444.000,A,1513.1876,N,14543.0060,E,5.02,155.42,020217,,,D*66
$MOTION,206.00,0.13,0.05,0.94,-2.83,-0.58,16.70,0.37,0.40,-0.07
$MOTION,192.00,0.12,-0.04,1.03,-4.16,0.87,12.09,0.38,0.38,-0.07
$MOTION,206.00,0.20,0.06,0.99,-5.88,-0.33,2.02,0.38,0.39,-0.07
$MOTION,204.00,0.24,0.09,0.85,-6.26,0.18,2.83,0.38,0.39,-0.08
$MOTION,228.00,0.13,0.08,1.06,-7.31,-0.79,-0.28,0.37,0.39,-0.08
$MOTION,192.00,0.18,0.03,1.00,-4.33,1.17,1.69,0.37,0.39,-0.09
$MOTION,193.00,0.13,0.11,0.98,-4.18,0.10,0.10,0.37,0.40,-0.08
$MOTION,194.00,0.20,0.06,0.99,-7.11,-0.70,-2.27,0.36,0.40,-0.09
$MOTION,205.00,0.16,0.12,0.96,-5.42,-0.25,0.66,0.35,0.41,-0.09
$MOTION,216.00,0.23,0.15,0.96,-0.61,0.81,0.00,0.35,0.42,-0.09
$GPRMC,022446.000,A,1513.1844,N,14543.0059,E,5.65,159.43,020217,,,D*63
$MOTION,206.00,0.28,0.07,0.91,0.53,1.00,-2.61,0.35,0.42,-0.08
$MOTION,192.00,0.19,0.10,0.90,-4.14,-1.94,-4.66,0.34,0.43,-0.08
$MOTION,198.00,0.15,0.06,0.98,-5.12,-4.29,-2.87,0.33,0.45,-0.08
$MOTION,205.00,0.11,0.04,0.98,-4.26,-4.37,0.55,0.33,0.45,-0.09
$MOTION,215.00,0.05,0.05,0.97,-6.71,-3.36,3.70,0.31,0.45,-0.10
$MOTION,205.00,0.11,0.15,1.01,-5.14,-2.99,2.00,0.31,0.45,-0.11
$MOTION,192.00,0.09,0.23,0.95,-2.09,-2.50,11.10,0.31,0.45,-0.11
$MOTION,203.00,0.04,0.09,0.95,0.52,-0.81,15.47,0.32,0.44,-0.11
$MOTION,231.00,0.07,0.01,0.93,-2.84,-0.76,10.05,0.33,0.44,-0.11
$GPRMC,022448.000,A,1513.1812,N,14543.0058,E,5.40,182.62,020217,,,D*6D
$MOTION,202.00,0.04,0.09,1.00,-5.44,0.37,5.35,0.33,0.43,-0.11
$MOTION,203.00,0.12,0.05,0.98,-4.19,0.07,-0.54,0.33,0.44,-0.12
$MOTION,192.00,0.09,0.16,1.02,-6.47,-2.51,0.87,0.32,0.44,-0.12
$MOTION,192.00,0.12,0.23,0.91,-3.30,-3.09,6.45,0.32,0.44,-0.13
$MOTION,224.00,0.03,0.16,0.91,-4.90,-0.80,7.98,0.32,0.44,-0.13
$MOTION,211.00,-0.04,-0.00,1.00,-2.87,-0.69,7.60,0.32,0.40,-0.13
$MOTION,208.00,0.04,0.14,1.05,0.40,2.42,8.93,0.32,0.44,-0.13
$MOTION,208.00,0.07,0.07,0.95,0.40,7.42,16.29,0.33,0.43,-0.12
$MOTION,228.00,0.03,0.13,0.95,0.16,6.71,10.64,0.34,0.42,-0.11
$MOTION,205.00,0.16,0.03,0.97,-0.70,6.11,7.05,0.34,0.42,-0.10
$GPRMC,022450.000,A,1513.1783,N,14543.0056,E,4.95,180.78,020217,,,D*6D
$MOTION,206.00,0.13,0.03,0.93,-5.35,4.24,-3.16,0.34,0.42,-0.10
$MOTION,192.00,0.05,0.10,1.05,-5.13,2.28,-5.12,0.34,0.43,-0.09
$MOTION,192.00,0.14,0.06,1.04,-2.22,0.41,-4.64,0.32,0.43,-0.10
$MOTION,223.00,0.15,0.05,0.97,-6.29,-2.61,-9.99,0.31,0.46,-0.10
$MOTION,262.00,0.11,0.05,0.93,-10.89,-6.47,-17.43,0.28,0.47,-0.11
$MOTION,197.00,0.18,0.21,0.95,-12.38,-10.42,-15.32,0.26,0.48,-0.12
$MOTION,192.00,0.08,0.22,0.94,-10.53,-9.77,-4.87,0.22,0.48,-0.14
$MOTION,192.00,-0.00,0.14,0.95,-10.56,-9.62,-6.77,0.21,0.49,-0.15
$MOTION,229.00,-0.00,0.23,1.00,-3.24,-5.59,8.46,0.20,0.48,-0.16
$GPRMC,022452.000,A,1513.1753,N,14543.0055,E,4.52,185.86,020217,,,D*6E
$MOTION,217.00,-0.12,0.31,0.91,5.51,-3.58,17.08,0.20,0.49,-0.15
$MOTION,192.00,-0.12,-0.02,1.00,-3.46,-2.31,12.25,0.20,0.49,-0.15
$MOTION,192.00,-0.09,-0.02,0.91,-8.59,0.78,7.53,0.21,0.49,-0.15
$MOTION,195.00,-0.12,0.23,0.86,-12.38,-1.32,11.00,0.21,0.48,-0.16
$MOTION,227.00,-0.09,0.27,1.02,-15.28,-0.04,21.97,0.22,0.47,-0.18
$MOTION,208.00,-0.21,0.27,0.96,-5.49,2.86,38.33,0.25,0.45,-0.18
$MOTION,192.00,-0.19,0.24,0.99,-4.10,5.93,36.93,0.28,0.43,-0.17
$MOTION,192.00,-0.19,0.28,0.97,-0.25,12.58,37.32,0.32,0.40,-0.17
$MOTION,196.00,-0.10,0.14,1.00,0.59,15.16,35.20,0.35,0.37,-0.16
$MOTION,204.00,0.00,0.13,0.98,1.02,14.12,26.61,0.38,0.35,-0.15
$GPRMC,022454.000,A,1513.1727,N,14543.0056,E,3.55,185.07,020217,,,D*61
$MOTION,227.00,0.01,0.13,0.89,-2.75,9.26,19.63,0.39,0.33,-0.12
$MOTION,204.00,0.06,0.06,0.94,-4.55,7.04,11.81,0.40,0.31,-0.12
$MOTION,192.00,0.01,0.10,1.00,-2.86,6.75,4.37,0.41,0.31,-0.12
$MOTION,216.00,0.07,0.05,0.97,-2.74,10.32,2.46,0.41,0.32,-0.10
$MOTION,206.00,0.14,0.15,0.97,-1.14,13.18,5.14,0.41,0.32,-0.09
$MOTION,255.00,0.24,0.08,0.92,-0.01,9.78,-2.62,0.41,0.33,-0.07
$MOTION,203.00,0.29,0.10,0.96,-1.26,7.84,-2.90,0.40,0.34,-0.06
$MOTION,214.00,0.27,0.04,0.95,-0.55,4.19,-9.18,0.39,0.36,-0.05
$MOTION,205.00,0.25,0.00,0.92,-0.93,3.77,-11.24,0.39,0.37,-0.04
$MOTION,227.00,0.31,0.01,0.90,-4.87,-2.33,-12.94,0.37,0.40,-0.05
$GPRMC,022456.000,A,1513.1703,N,14543.0060,E,4.73,182.45,020217,,,D*62
$MOTION,205.00,0.27,-0.02,0.91,-6.31,-6.54,-13.34,0.35,0.42,-0.05
$MOTION,192.00,0.26,0.13,0.88,-4.57,-12.05,-15.50,0.33,0.44,-0.06
$MOTION,208.00,0.24,0.10,0.96,-6.49,-11.48,-15.10,0.30,0.46,-0.08
$MOTION,231.00,0.08,-0.07,0.99,0.61,-9.40,-6.17,0.28,0.48,-0.08
$MOTION,205.00,-0.05,-0.03,0.96,-0.57,-10.72,-6.66,0.26,0.48,-0.08
$MOTION,197.00,0.04,-0.09,1.01,-1.23,-4.55,11.30,0.25,0.49,-0.08
$MOTION,192.00,-0.08,-0.16,0.95,-6.47,-1.76,3.32,0.26,0.49,-0.08
$MOTION,197.00,-0.09,-0.02,0.93,-9.88,-4.29,3.47,0.25,0.49,-0.09
$MOTION,229.00,-0.04,0.10,0.97,-10.85,-5.23,9.94,0.26,0.48,-0.11
$GPRMC,022458.000,A,1513.1677,N,14543.0065,E,4.54,180.63,020217,,,D*68
$MOTION,250.00,-0.10,0.07,1.02,-5.19,-1.18,11.01,0.26,0.48,-0.11
$MOTION,196.00,-0.14,0.03,1.03,-2.72,0.79,13.44,0.27,0.47,-0.12
$MOTION,193.00,-0.18,0.03,0.97,-1.75,-0.73,7.19,0.28,0.47,-0.11
$MOTION,193.00,-0.08,0.01,0.99,-2.57,-0.70,10.89,0.27,0.47,-0.11
$MOTION,227.00,-0.11,-0.03,1.00,-4.93,-0.02,9.38,0.29,0.47,-0.11
$MOTION,250.00,-0.08,0.02,0.98,-6.27,-1.50,11.07,0.28,0.46,-0.12
$MOTION,192.00,-0.07,0.03,0.98,-4.61,-1.76,15.92,0.30,0.45,-0.12
$MOTION,192.00,-0.14,0.01,1.00,-8.19,-4.86,17.53,0.31,0.44,-0.12
$MOTION,221.00,-0.08,-0.00,1.00,-15.48,-7.49,16.05,0.32,0.43,-0.14
$MOTION,236.00,-0.08,0.07,0.95,-21.11,-4.56,30.05,0.34,0.40,-0.17
$GPRMC,022500.000,A,1513.1660,N,14543.0071,E,3.34,177.35,020217,,,D*6D
$MOTION,204.00,-0.48,0.30,0.92,-19.91,-0.63,50.54,0.36,0.35,-0.19
$MOTION,192.00,-0.27,0.09,0.93,-16.88,5.76,59.57,0.39,0.29,-0.19
$MOTION,201.00,-0.30,0.26,0.92,-14.78,7.92,50.32,0.41,0.21,-0.19
$MOTION,204.00,-0.12,0.17,0.92,-16.49,14.03,36.83,0.42,0.16,-0.18
$MOTION,209.00,-0.18,0.29,0.91,-19.17,14.65,7.30,0.42,0.13,-0.16
$MOTION,204.00,-0.18,0.44,0.88,-12.53,15.01,4.33,0.43,0.12,-0.14
$MOTION,192.00,0.02,0.49,0.92,-1.78,15.95,7.20,0.44,0.11,-0.11
$MOTION,192.00,0.06,0.42,1.00,6.48,14.42,3.01,0.44,0.11,-0.09
$MOTION,229.00,0.12,0.33,0.91,16.41,14.91,-0.87,0.44,0.13,-0.08
$MOTION,205.00,0.14,0.06,1.08,13.52,11.87,-16.31,0.45,0.15,-0.06
$GPRMC,022502.000,A,1513.1651,N,14543.0084,E,1.99,172.43,020217,,,D*66
$MOTION,204.00,0.21,-0.09,0.90,9.44,9.16,-27.45,0.45,0.20,-0.05
$MOTION,192.00,0.29,-0.12,0.90,-0.42,5.77,-30.34,0.44,0.25,-0.04
$MOTION,192.00,0.24,-0.13,0.96,-7.76,5.62,-19.08,0.43,0.28,-0.03
$MOTION,222.00,0.27,-0.06,0.92,-9.74,3.39,-5.26,0.43,0.31,-0.03
$MOTION,204.00,0.35,-0.01,0.97,-12.58,8.80,2.15,0.42,0.32,-0.04
$MOTION,192.00,0.40,0.04,0.95,-8.32,6.83,-6.37,0.41,0.34,-0.02
$MOTION,192.00,0.44,0.08,0.91,-4.17,1.42,-6.33,0.41,0.35,-0.02
$MOTION,200.00,0.27,0.04,0.93,-2.42,-2.33,-5.40,0.39,0.36,-0.02
$MOTION,229.00,0.19,-0.01,1.04,-4.11,-7.23,-1.93,0.39,0.37,-0.03
$GPRMC,022504.000,A,1513.1634,N,14543.0095,E,5.45,167.77,020217,,,D*65
$MOTION,205.00,0.19,-0.02,0.92,-1.59,-12.63,7.75,0.39,0.38,-0.04
$MOTION,192.00,0.10,-0.01,0.94,-6.65,-12.99,26.57,0.40,0.37,-0.06
$MOTION,192.00,0.06,0.02,0.96,-5.36,-7.74,33.90,0.41,0.33,-0.08
$MOTION,192.00,-0.06,0.12,1.00,-2.93,-0.19,34.50,0.42,0.30,-0.08
$MOTION,224.00,0.12,0.20,1.03,-0.49,4.54,27.75,0.44,0.25,-0.08
$MOTION,251.00,0.03,0.12,0.97,5.97,1.53,15.54,0.44,0.22,-0.06
$MOTION,193.00,0.09,0.06,1.02,5.46,-0.02,8.52,0.44,0.22,-0.07
$MOTION,196.00,0.07,0.01,0.92,-1.50,-9.94,-3.91,0.45,0.22,-0.07
$MOTION,232.00,0.06,-0.09,0.94,-8.37,-18.11,-0.73,0.43,0.24,-0.09
$MOTION,205.00,-0.17,0.05,1.02,-6.24,-11.01,16.60,0.43,0.24,-0.10
$GPRMC,022506.000,A,1513.1611,N,14543.0110,E,4.03,164.28,020217,,,D*66
$MOTION,205.00,-0.13,-0.04,0.98,-2.59,1.00,20.41,0.44,0.21,-0.11
$MOTION,193.00,-0.11,0.04,1.01,-4.90,1.45,11.92,0.44,0.20,-0.12
$MOTION,194.00,-0.02,0.05,0.97,-7.47,6.95,16.49,0.44,0.18,-0.11
$MOTION,227.00,-0.01,0.21,0.96,-9.60,3.37,8.49,0.44,0.17,-0.11
$MOTION,205.00,-0.09,0.14,0.93,-13.85,2.80,16.58,0.44,0.15,-0.10
$MOTION,205.00,-0.29,0.29,0.98,-13.53,1.06,18.53,0.44,0.13,-0.10
$MOTION,193.00,-0.20,0.31,1.04,-13.13,-0.09,19.50,0.44,0.10,-0.11
$MOTION,192.00,-0.35,-0.04,0.93,-11.22,-2.63,12.58,0.44,0.09,-0.10
$MOTION,198.00,-0.07,0.37,0.88,-7.48,1.65,12.66,0.43,0.07,-0.11
$MOTION,226.00,-0.25,0.40,0.96,-6.46,-3.73,3.03,0.43,0.08,-0.10
$GPRMC,022508.000,A,1513.1597,N,14543.0125,E,3.08,159.22,020217,,,D*6B
$MOTION,205.00,-0.09,0.34,0.93,-4.49,-1.26,7.78,0.43,0.07,-0.10
$MOTION,192.00,-0.11,0.30,0.94,-3.13,-1.99,0.67,0.43,0.07,-0.10
$MOTION,192.00,-0.21,0.31,0.97,-3.24,2.75,1.69,0.43,0.08,-0.10
$MOTION,204.00,-0.12,0.27,0.97,1.65,5.76,0.07,0.44,0.08,-0.09
$MOTION,226.00,0.07,0.21,0.94,0.70,6.80,-9.23,0.44,0.10,-0.09
$MOTION,205.00,0.03,0.23,0.97,-2.08,3.66,-15.11,0.45,0.13,-0.08
$MOTION,192.00,0.04,0.24,0.94,-2.11,5.11,-1.90,0.44,0.15,-0.07
$MOTION,192.00,0.26,0.02,0.94,-1.26,6.56,-4.07,0.45,0.15,-0.07
$MOTION,226.00,-0.01,0.29,0.91,-9.38,7.89,-0.52,0.45,0.17,-0.06
$GPRMC,022510.000,A,1513.1590,N,14543.0133,E,0.19,157.10,020217,,,D*6E
$MOTION,215.00,0.30,0.28,0.72,-21.89,18.57,19.35,0.45,0.17,-0.04
$MOTION,199.00,-0.28,0.25,0.65,-48.20,19.03,10.62,0.45,0.13,-0.01
$MOTION,194.00,-0.41,0.80,0.53,-54.90,13.35,13.89,0.45,0.12,0.02
$MOTION,192.00,-0.66,0.96,0.18,-60.19,19.89,20.34,0.45,0.11,0.04
$MOTION,228.00,0.37,0.98,0.09,-70.07,22.15,56.44,0.42,0.07,0.10
$MOTION,204.00,0.69,0.94,0.19,-65.98,19.83,27.54,0.41,0.08,0.14
$MOTION,193.00,0.63,1.46,-0.06,-13.17,31.40,24.89,0.40,0.11,0.17
$MOTION,192.00,0.12,1.01,-0.16,-4.34,15.49,11.76,0.38,0.11,0.19
$MOTION,192.00,0.20,0.93,-0.37,-4.69,4.04,-27.63,0.38,0.14,0.19
$MOTION,228.00,0.45,1.02,-0.27,-2.68,1.00,-49.66,0.37,0.19,0.20
$GPRMC,022512.000,A,1513.1580,N,14543.0139,E,0.26,156.36,020217,,,D*6E
$MOTION,207.00,0.60,0.92,-0.29,4.09,1.19,-69.63,0.36,0.25,0.20
$MOTION,192.00,0.69,0.69,-0.28,-2.77,-7.87,-62.09,0.32,0.32,0.19
$MOTION,206.00,0.87,0.44,-0.23,-10.36,-8.77,-42.23,0.28,0.37,0.19
$MOTION,204.00,0.67,0.26,-0.12,-7.96,-12.22,-37.44,0.24,0.40,0.18
$MOTION,227.00,0.97,0.10,-0.13,-8.01,-1.23,-4.17,0.21,0.43,0.17
$MOTION,206.00,0.94,0.04,-0.11,-8.74,-2.18,4.49,0.21,0.44,0.17
$MOTION,194.00,0.97,0.06,-0.04,-8.98,-3.90,1.40,0.20,0.44,0.15
$MOTION,209.00,1.06,-0.06,-0.07,-8.87,0.79,4.53,0.21,0.45,0.15
$MOTION,205.00,0.76,-0.04,-0.10,-8.24,-0.88,3.09,0.21,0.45,0.14
$GPRMC,022514.000,A,1513.1570,N,14543.0145,E,0.19,156.19,020217,,,D*6D
$MOTION,236.00,0.84,-0.05,-0.14,-8.48,-0.50,-1.44,0.21,0.46,0.13
$MOTION,192.00,0.98,0.03,-0.09,-9.17,-0.72,7.44,0.21,0.46,0.13
$MOTION,192.00,0.92,0.02,0.07,-7.69,-0.67,-3.46,0.19,0.47,0.12
$MOTION,216.00,0.99,-0.09,-0.12,-6.38,-1.29,5.79,0.20,0.47,0.12
$MOTION,206.00,1.09,-0.20,-0.05,-4.79,2.77,17.54,0.19,0.47,0.11
$MOTION,227.00,0.91,-0.03,-0.12,-4.21,1.53,9.01,0.20,0.47,0.11
$MOTION,206.00,0.96,0.08,-0.08,-4.87,0.43,3.11,0.20,0.47,0.11
$MOTION,192.00,1.06,0.00,-0.13,-10.59,-3.47,0.76,0.21,0.48,0.10
$MOTION,201.00,0.86,-0.03,-0.10,-11.10,-0.23,-6.97,0.20,0.49,0.09
$MOTION,204.00,1.03,-0.13,-0.07,-8.56,2.57,-1.23,0.18,0.49,0.08
$MOTION,227.00,0.97,-0.16,-0.10,-3.02,1.11,-11.12,0.16,0.50,0.08
$GPRMC,022516.000,A,1513.1571,N,14543.0139,E,0.05,156.19,020217,,,D*68
$MOTION,204.00,0.87,-0.17,-0.06,0.11,-2.02,-13.64,0.14,0.50,0.08
$MOTION,192.00,0.87,-0.26,-0.03,-1.32,-1.03,-8.93,0.12,0.50,0.09
$MOTION,199.00,0.92,-0.29,-0.07,-1.42,0.17,2.83,0.11,0.50,0.09
$MOTION,231.00,0.97,-0.28,-0.07,-1.76,1.59,10.03,0.11,0.50,0.09
$MOTION,206.00,1.04,-0.41,-0.05,-3.30,1.24,7.75,0.11,0.50,0.10
$MOTION,194.00,0.92,-0.33,-0.05,-4.33,-1.26,-1.54,0.11,0.50,0.10
$MOTION,192.00,0.86,-0.28,-0.08,-4.42,0.76,3.01,0.10,0.50,0.09
$MOTION,217.00,0.92,-0.30,-0.06,-4.36,2.93,7.46,0.11,0.50,0.09
$MOTION,229.00,0.90,-0.31,-0.08,-4.93,1.23,7.32,0.10,0.50,0.09
$GPRMC,022518.000,A,1513.1574,N,14543.0133,E,0.02,156.19,020217,,,D*6E
$MOTION,205.00,0.90,-0.32,-0.08,-4.73,0.35,6.63,0.11,0.50,0.09
$MOTION,192.00,0.94,-0.32,-0.09,-4.84,0.79,5.34,0.11,0.50,0.09
$MOTION,192.00,0.94,-0.31,-0.09,-4.78,0.87,2.95,0.11,0.51,0.08
$MOTION,215.00,0.91,-0.34,-0.07,-6.43,-1.01,2.77,0.11,0.50,0.08
$MOTION,205.00,0.86,-0.33,-0.07,-6.99,-0.16,4.82,0.11,0.50,0.08
$MOTION,204.00,0.83,-0.32,-0.08,-6.72,1.00,5.62,0.10,0.51,0.06
$MOTION,203.00,0.86,-0.35,-0.04,-4.44,1.70,6.52,0.10,0.51,0.06
$MOTION,192.00,0.90,-0.31,-0.03,-4.08,1.96,7.39,0.10,0.51,0.06
$MOTION,200.00,0.94,-0.30,-0.04,-4.07,1.73,6.98,0.11,0.51,0.07
$MOTION,227.00,1.03,-0.33,-0.06,-6.71,-1.29,1.22,0.11,0.51,0.06
$GPRMC,022520.000,A,1513.1573,N,14543.0133,E,0.03,156.19,020217,,,D*63
$MOTION,206.00,0.81,-0.30,-0.05,-9.06,-1.56,0.01,0.10,0.51,0.06
$MOTION,203.00,0.89,-0.34,-0.04,-8.46,3.27,9.13,0.10,0.51,0.04
$MOTION,192.00,0.91,-0.32,-0.04,-7.07,4.51,11.43,0.10,0.51,0.04
$MOTION,202.00,0.96,-0.31,-0.02,-5.70,4.42,8.82,0.11,0.52,0.04
$MOTION,231.00,0.94,-0.29,-0.08,-4.37,3.13,5.49,0.11,0.51,0.00
$MOTION,222.00,0.90,-0.29,-0.09,-7.55,0.60,2.54,0.11,0.52,0.03
$MOTION,204.00,0.91,-0.21,-0.08,-8.17,0.04,3.81,0.11,0.52,0.02
$MOTION,192.00,0.93,-0.33,-0.07,-11.46,0.76,6.20,0.11,0.52,0.01
$MOTION,225.00,0.89,-0.29,-0.03,-8.01,3.46,7.44,0.11,0.52,0.00
$GPRMC,022522.000,A,1513.1573,N,14543.0130,E,0.04,156.19,020217,,,D*65
$MOTION,230.00,0.94,-0.32,-0.06,-5.63,4.45,5.29,0.11,0.52,0.00
$MOTION,206.00,0.97,-0.33,-0.07,-6.75,1.62,1.89,0.11,0.52,-0.00
$MOTION,192.00,0.84,-0.29,-0.07,-8.10,1.05,-1.06,0.11,0.52,-0.01
$MOTION,192.00,0.81,-0.30,-0.08,-7.81,0.08,3.06,0.10,0.53,-0.02
$MOTION,230.00,0.94,-0.32,-0.09,-5.85,0.88,6.79,0.10,0.52,-0.03
$MOTION,213.00,0.90,-0.39,-0.05,-7.63,1.96,2.34,0.10,0.53,-0.04
$MOTION,192.00,0.89,-0.40,-0.04,-7.66,1.58,3.84,0.10,0.52,-0.05
$MOTION,192.00,0.89,-0.34,-0.05,-9.15,1.35,6.77,0.10,0.53,-0.05
$MOTION,192.00,0.82,-0.23,-0.02,-11.46,1.56,7.60,0.10,0.52,-0.05
$MOTION,222.00,0.87,-0.35,-0.04,-7.27,2.34,2.77,0.10,0.52,-0.06
$GPRMC,022524.000,A,1513.1574,N,14543.0128,E,0.04,156.19,020217,,,D*6D
$MOTION,271.00,0.86,-0.18,-0.05,-6.40,4.02,8.10,0.11,0.52,-0.07
$MOTION,193.00,1.03,-0.25,-0.09,-6.08,2.62,4.37,0.11,0.52,-0.08
$MOTION,201.00,0.92,-0.32,-0.09,-3.92,0.13,1.18,0.10,0.51,-0.08
$MOTION,230.00,0.79,-0.37,-0.04,-6.92,-2.27,3.23,0.10,0.51,-0.08
$MOTION,205.00,0.86,-0.33,-0.02,-8.04,2.74,8.83,0.10,0.52,-0.09
$MOTION,204.00,0.97,-0.31,-0.05,-9.74,2.76,5.26,0.11,0.51,-0.10
$MOTION,192.00,0.93,-0.36,-0.03,-10.56,2.33,-0.88,0.11,0.51,-0.11
$MOTION,194.00,0.97,-0.38,-0.07,-10.88,4.11,9.41,0.10,0.51,-0.11
$MOTION,233.00,0.92,-0.40,-0.01,-10.27,2.50,3.96,0.11,0.50,-0.13
$MOTION,204.00,0.90,-0.39,-0.05,-8.90,2.69,2.22,0.11,0.50,-0.13
$GPRMC,022526.000,A,1513.1574,N,14543.0126,E,0.07,156.19,020217,,,D*62
$MOTION,205.00,0.93,-0.34,-0.06,-6.74,3.83,8.24,0.11,0.49,-0.14
$MOTION,192.00,0.87,-0.38,-0.04,-7.68,3.51,7.72,0.11,0.49,-0.15
$MOTION,200.00,0.87,-0.31,-0.03,-7.62,2.27,3.60,0.11,0.50,-0.15
$MOTION,205.00,0.96,-0.30,-0.05,-7.33,3.31,5.93,0.11,0.49,-0.16
$MOTION,223.00,0.93,-0.39,-0.06,-7.51,2.06,5.21,0.12,0.48,-0.17
$MOTION,206.00,0.89,-0.37,-0.05,-6.59,1.74,7.67,0.12,0.48,-0.17
$MOTION,192.00,0.88,-0.34,-0.05,-6.30,1.26,5.74,0.12,0.48,-0.17
$MOTION,192.00,0.90,-0.36,-0.05,-6.16,1.36,5.73,0.12,0.48,-0.18
$MOTION,224.00,0.89,-0.39,-0.05,-5.58,0.80,7.33,0.12,0.47,-0.19
$MOTION,204.00,0.90,-0.37,-0.06,-5.46,0.73,6.46,0.13,0.47,-0.19
$GPRMC,022528.000,A,1513.1576,N,14543.0122,E,0.63,156.19,020217,,,D*68
$MOTION,205.00,0.95,-0.35,-0.04,-4.09,-0.19,4.22,0.12,0.47,-0.19
$MOTION,192.00,0.91,-0.33,-0.06,-3.42,0.28,4.58,0.12,0.47,-0.19
$MOTION,192.00,0.91,-0.32,-0.02,-4.20,0.40,4.39,0.12,0.48,-0.19
$MOTION,223.00,0.94,-0.30,-0.03,-6.21,2.02,5.48,0.12,0.47,-0.20
$MOTION,251.00,0.91,-0.37,-0.01,-5.82,2.81,4.22,0.13,0.47,-0.20
$MOTION,205.00,0.91,-0.37,-0.03,-3.34,2.95,4.46,0.12,0.47,-0.20
$MOTION,193.00,0.90,-0.34,-0.08,-3.12,1.29,5.20,0.12,0.47,-0.20
$MOTION,206.00,0.85,-0.41,-0.09,-1.94,-0.07,4.58,0.12,0.47,-0.19
$MOTION,205.00,0.84,-0.35,-0.07,-4.48,0.12,8.40,0.12,0.47,-0.19
$GPRMC,022530.000,A,1513.1578,N,14543.0120,E,0.22,156.19,020217,,,D*68
$MOTION,229.00,0.94,-0.37,-0.09,-5.50,1.20,7.36,0.13,0.47,-0.20
$MOTION,206.00,0.92,-0.33,-0.04,-4.34,2.77,1.24,0.13,0.46,-0.20
$MOTION,192.00,0.92,-0.37,-0.07,-3.25,1.85,0.26,0.13,0.46,-0.20
$MOTION,226.00,0.82,-0.35,-0.06,-2.93,0.89,2.72,0.12,0.46,-0.20
$MOTION,230.00,0.87,-0.34,-0.07,-3.60,0.52,5.53,0.12,0.46,-0.20
$MOTION,204.00,0.93,-0.36,-0.12,-5.62,0.27,6.17,0.12,0.46,-0.20
$MOTION,192.00,0.86,-0.41,-0.09,-6.54,0.55,4.13,0.12,0.46,-0.21
$MOTION,192.00,0.86,-0.40,-0.10,-5.62,0.80,6.53,0.12,0.46,-0.21
$MOTION,223.00,0.96,-0.39,-0.04,-5.97,3.38,6.68,0.12,0.45,-0.22
$MOTION,204.00,0.89,-0.39,-0.05,-4.55,3.56,2.86,0.13,0.45,-0.21
$GPRMC,022532.000,A,1513.1579,N,14543.0120,E,0.03,156.19,020217,,,D*68
$MOTION,206.00,0.83,-0.34,-0.11,-6.37,2.41,4.10,0.13,0.45,-0.22
$MOTION,192.00,0.75,-0.29,-0.13,-9.38,-0.68,9.14,0.13,0.45,-0.23
$MOTION,192.00,0.84,-0.37,-0.05,-10.91,-1.70,14.25,0.13,0.44,-0.23
$MOTION,220.00,0.92,-0.31,-0.12,-5.00,2.33,4.40,0.14,0.43,-0.24
$MOTION,205.00,0.99,-0.40,-0.06,-8.74,0.07,2.70,0.14,0.43,-0.24
$MOTION,204.00,0.91,-0.42,-0.05,-5.31,1.77,6.24,0.14,0.43,-0.25
$MOTION,192.00,0.81,-0.36,-0.05,-4.93,2.21,7.51,0.14,0.42,-0.25
$MOTION,199.00,0.89,-0.37,-0.06,-5.11,1.27,6.62,0.14,0.42,-0.25
$MOTION,231.00,0.95,-0.32,-0.05,-4.51,3.77,7.97,0.14,0.42,-0.25
$GPRMC,022534.000,A,1513.1579,N,14543.0119,E,0.15,156.19,020217,,,D*63
$MOTION,206.00,0.91,-0.32,-0.07,-5.11,1.28,4.69,0.15,0.42,-0.26
$MOTION,193.00,0.89,-0.34,-0.04,-5.18,1.29,4.00,0.15,0.42,-0.26
$MOTION,192.00,0.87,-0.38,-0.05,-4.99,1.87,6.36,0.15,0.42,-0.26
$MOTION,195.00,0.82,-0.37,-0.06,-4.47,0.12,6.65,0.15,0.41,-0.26
$MOTION,205.00,0.91,-0.34,-0.07,-5.56,-0.42,4.35,0.15,0.41,-0.26
$MOTION,214.00,0.83,-0.32,-0.07,-4.96,1.28,6.60,0.16,0.41,-0.26
$MOTION,205.00,0.95,-0.29,-0.03,-5.60,2.34,9.12,0.16,0.41,-0.27
$MOTION,192.00,0.90,-0.32,-0.03,-5.61,1.27,4.12,0.16,0.40,-0.27
$MOTION,207.00,0.91,-0.31,-0.07,-4.30,1.50,2.14,0.15,0.40,-0.27
